,Local authority code,Local authority name,LSOA code,LSOA name,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020
25901,E08000028,Sandwell,E01009973,Sandwell 002D,125000,135500,135500,140000,158000,150000,176000,183500,190000,183500
25902,E08000028,Sandwell,E01009974,Sandwell 006C,200000,213500,251000,270000,270000,251000,237500,217500,220000,225250
25903,E08000028,Sandwell,E01009975,Sandwell 006D,212000,215000,215500,225000,235000,225000,225000,220000,225000,240250
25904,E08000028,Sandwell,E01009976,Sandwell 016A,127000,127500,128000,135000,137500,140000,137500,135500,141000,157000
25905,E08000028,Sandwell,E01009977,Sandwell 016B,127500,128247.5,132495,135497.5,129997.5,146250,130000,127000,126000,133500
25906,E08000028,Sandwell,E01009978,Sandwell 014A,130000,130000,130000,138750,140000,140000,141250,140000,161000,165000
25907,E08000028,Sandwell,E01009979,Sandwell 016C,125995,110000,102250,110000,110000,110000,129500,110000,:,102500
25908,E08000028,Sandwell,E01009980,Sandwell 016D,111000,111000,115000,129000,130000,130000,129500,127500,125000,98000
25909,E08000028,Sandwell,E01009981,Sandwell 018A,127500,129000,134500,139000,139000,137000,139500,137000,135000,140500
25910,E08000028,Sandwell,E01009982,Sandwell 009A,143225,103225,92500,94500,130000,123000,126500,130000,120000,127500
25911,E08000028,Sandwell,E01009983,Sandwell 009B,105000,105000,107500,131500,:,154000,154000,143000,143000,143000
25912,E08000028,Sandwell,E01009985,Sandwell 018C,110000,107500,122000,128500,135000,136500,138000,138000,:,137000
25913,E08000028,Sandwell,E01009986,Sandwell 019A,114000,119000,124500,140000,130000,125000,128000,126500,134000,141000
25914,E08000028,Sandwell,E01009987,Sandwell 019B,91000,98500,93000,100000,97500,96750,100625,97000,100500,100500
25915,E08000028,Sandwell,E01009988,Sandwell 020A,175950,179950,168000,167975,179950,170000,168250,170000,163250,160000
25916,E08000028,Sandwell,E01009989,Sandwell 019C,105000,111000,110475,128000,129250,131500,130500,130250,129750,131500
25917,E08000028,Sandwell,E01009991,Sandwell 010A,127000,140000,149950,152262.5,148975,148000,145000,140000,150000,161250
25918,E08000028,Sandwell,E01009992,Sandwell 017B,121000,120000,121000,123500,132350,137500,138000,136500,134000,136000
25919,E08000028,Sandwell,E01009993,Sandwell 017C,117500,132500,157750,152500,146000,146000,112500,:,115000,137500
25920,E08000028,Sandwell,E01009994,Sandwell 010B,121000,123500,150000,154750,154750,151500,160000,161000,163000,181500
25921,E08000028,Sandwell,E01009995,Sandwell 010C,121975,128000,147500,155000,153750,161000,162000,165000,158500,157000
25922,E08000028,Sandwell,E01009996,Sandwell 010D,112500,112500,110000,123500,131000,131000,131000,127500,125000,120000
25923,E08000028,Sandwell,E01009997,Sandwell 010E,114000,118000,122000,155000,163000,144675,139350,132500,132500,130000
25924,E08000028,Sandwell,E01009998,Sandwell 010F,130000,131000,134000,142500,161500,160000,164000,157500,155000,150000
25925,E08000028,Sandwell,E01009999,Sandwell 033E,123000,131500,142500,133000,142500,133000,133000,158000,160000,167500
25926,E08000028,Sandwell,E01010000,Sandwell 030A,137000,131475,134000,138975,141975,146750,164000,170000,170000,180000
25927,E08000028,Sandwell,E01010001,Sandwell 037A,137500,137500,145000,152500,155000,155000,155250,136000,147500,160250
25928,E08000028,Sandwell,E01010002,Sandwell 030B,162500,162500,156500,134000,133000,140000,140000,159000,150000,146000
25929,E08000028,Sandwell,E01010003,Sandwell 030C,125000,125000,122000,117500,122000,119750,116250,118500,115000,117500
25930,E08000028,Sandwell,E01010004,Sandwell 027D,105500,104500,115000,125000,115000,138250,142000,139000,123000,107000
25931,E08000028,Sandwell,E01010005,Sandwell 030D,124975,124975,113975,109500,111000,160000,127500,140000,137500,140000
25932,E08000028,Sandwell,E01010006,Sandwell 030E,154950,153975,150000,152000,149975,150000,166000,173000,172500,172500
25933,E08000028,Sandwell,E01010007,Sandwell 012A,134500,140500,148250,155000,172500,175000,177500,172000,169950,170975
25934,E08000028,Sandwell,E01010008,Sandwell 011A,162500,162000,162500,160000,160000,162500,162500,165000,165000,175000
25935,E08000028,Sandwell,E01010009,Sandwell 012B,155000,157000,157250,170000,169500,173000,172500,172000,173500,175000
25936,E08000028,Sandwell,E01010010,Sandwell 011B,134000,152500,155250,170000,170000,:,:,:,174250,160000
25937,E08000028,Sandwell,E01010011,Sandwell 011C,155000,165000,162500,174250,174000,170000,173000,166500,173250,171500
25938,E08000028,Sandwell,E01010012,Sandwell 011D,166750,166750,169000,166000,161000,180000,178500,178000,177500,174500
25939,E08000028,Sandwell,E01010013,Sandwell 012C,167250,164500,160000,160000,160000,167500,180000,183000,190000,200000
25940,E08000028,Sandwell,E01010014,Sandwell 012D,160000,155250,155250,155250,153500,165000,170000,176500,167500,170000
25941,E08000028,Sandwell,E01010015,Sandwell 021A,145000,136000,138000,140000,133000,140750,155000,155625,155625,170000
25942,E08000028,Sandwell,E01010016,Sandwell 021B,120000,112500,64250,85000,85000,100000,125000,76000,120000,120000
25943,E08000028,Sandwell,E01010017,Sandwell 024A,117000,118500,113500,120000,127000,138000,135000,124500,124000,121500
25944,E08000028,Sandwell,E01010018,Sandwell 021C,167500,167500,164250,162750,157750,135000,127500,128500,124250,128500
25945,E08000028,Sandwell,E01010019,Sandwell 024B,99000,97000,100000,102500,102500,100000,100000,102500,105500,109000
25946,E08000028,Sandwell,E01010020,Sandwell 024C,128500,132250,155000,163750,170000,177000,159975,187250,177000,170000
25947,E08000028,Sandwell,E01010021,Sandwell 024D,127000,128000,129000,127750,129000,132500,137000,137500,137000,136500
25948,E08000028,Sandwell,E01010022,Sandwell 037B,180000,173000,181000,177000,180000,187500,185500,191275,192500,185000
25949,E08000028,Sandwell,E01010023,Sandwell 037C,146875,135500,130000,133750,149975,142500,180000,171500,194250,216500
25950,E08000028,Sandwell,E01010024,Sandwell 036B,158000,167500,177000,180000,184500,192500,209500,210000,235000,227500
25951,E08000028,Sandwell,E01010025,Sandwell 037D,143000,143000,130000,135000,138000,140750,143000,153000,159250,163500
25952,E08000028,Sandwell,E01010026,Sandwell 036C,169000,169000,182000,187000,190225,200000,187750,191750,185000,198000
25953,E08000028,Sandwell,E01010027,Sandwell 036D,210000,221000,216750,205000,209250,215750,220000,207000,214000,214000
25954,E08000028,Sandwell,E01010028,Sandwell 037E,134500,134000,133000,150000,140000,150500,150500,127500,127500,129000
25955,E08000028,Sandwell,E01010029,Sandwell 009C,90000,102500,108500,110000,112500,112500,110000,110000,113000,110000
25956,E08000028,Sandwell,E01010030,Sandwell 007A,94000,92000,97000,101000,101000,112000,111000,104000,85000,33000
25957,E08000028,Sandwell,E01010031,Sandwell 014B,113750,112500,115000,105000,100000,105000,112497.5,115000,120000,120000
25958,E08000028,Sandwell,E01010032,Sandwell 014C,102500,108750,118500,92000,:,:,:,:,:,:
25959,E08000028,Sandwell,E01010033,Sandwell 014D,92000,80000,80000,106250,99000,100000,95000,103000,110250,116000
25960,E08000028,Sandwell,E01010034,Sandwell 007B,140000,137000,158500,165000,170000,170000,178000,174000,167500,177000
25961,E08000028,Sandwell,E01010035,Sandwell 007C,137500,150000,150000,137500,152000,155000,160500,175000,175000,177000
25962,E08000028,Sandwell,E01010036,Sandwell 007D,112500,112500,112500,122000,118500,122000,121500,125000,126500,129750
25963,E08000028,Sandwell,E01010037,Sandwell 009D,129995,139995,138995,139995,141995,148495,191245,192995,195000,229995
25964,E08000028,Sandwell,E01010038,Sandwell 029A,126750,123500,126750,138000,138500,138500,139500,160000,140000,142500
25965,E08000028,Sandwell,E01010039,Sandwell 025A,195995,199995,227950,234995,262995,249995,247995,235995,166500,143000
25966,E08000028,Sandwell,E01010040,Sandwell 029B,167000,143750,147500,157750,151500,162000,138000,135000,135000,135000
25967,E08000028,Sandwell,E01010041,Sandwell 029C,120000,120000,120000,148750,142500,140000,140000,128750,131500,135000
25968,E08000028,Sandwell,E01010042,Sandwell 035F,115000,110000,115000,113000,116500,120000,123500,133500,135000,135000
25969,E08000028,Sandwell,E01010043,Sandwell 025B,182475,189950,195000,235000,179250,190000,192500,189950,190000,191000
25970,E08000028,Sandwell,E01010044,Sandwell 025C,151495,152995,153495,154997.5,148475,140000,135000,140000,132000,134000
25971,E08000028,Sandwell,E01010045,Sandwell 029D,130497.5,129500,131000,139500,142000,153000,147500,135000,135000,140000
25972,E08000028,Sandwell,E01010046,Sandwell 023A,189950,204950,224995,247497.5,249995,279995,279995,259995,258495,232500
25973,E08000028,Sandwell,E01010047,Sandwell 023B,192500,175000,138375,102475,118500,148500,165000,165000,166000,166000
25974,E08000028,Sandwell,E01010048,Sandwell 023C,113150,115000,114500,119000,115000,125000,125000,123500,127500,131000
25975,E08000028,Sandwell,E01010049,Sandwell 023D,92000,90000,95000,115000,117500,125000,115000,115000,112500,105000
25976,E08000028,Sandwell,E01010050,Sandwell 023E,132500,150000,150000,164125,160500,167000,157000,157000,157000,161000
25977,E08000028,Sandwell,E01010051,Sandwell 031D,130000,140000,135000,140500,158000,170000,164000,164000,170000,:
25978,E08000028,Sandwell,E01010052,Sandwell 023F,110000,115000,115000,117500,118000,115000,114000,114000,127000,130000
25979,E08000028,Sandwell,E01010053,Sandwell 023G,168500,187500,155000,166000,155000,155000,154250,161000,151500,146000
25980,E08000028,Sandwell,E01010054,Sandwell 028A,121000,112000,124500,124500,110000,109000,109000,115750,115750,120000
25981,E08000028,Sandwell,E01010055,Sandwell 028B,108000,110000,115000,120750,120500,120500,116000,113000,113000,115000
25982,E08000028,Sandwell,E01010056,Sandwell 028C,142500,148000,145000,150000,150000,150000,164250,170000,165000,159250
25983,E08000028,Sandwell,E01010057,Sandwell 028D,106000,109000,110000,117500,119000,125000,130000,117500,123000,129000
25984,E08000028,Sandwell,E01010058,Sandwell 031E,130000,135000,141250,148750,150000,142500,140000,145000,156000,157000
25985,E08000028,Sandwell,E01010059,Sandwell 026A,122500,135000,128000,137500,140000,137500,132500,133750,133750,133500
25986,E08000028,Sandwell,E01010060,Sandwell 028E,112500,110000,110000,115000,123300,131600,131600,135000,135000,135000
25987,E08000028,Sandwell,E01010061,Sandwell 026B,120000,120000,114000,:,113000,109000,110000,111500,115000,120000
25988,E08000028,Sandwell,E01010062,Sandwell 026C,:,155000,:,170000,181000,211000,192000,:,:,170000
25989,E08000028,Sandwell,E01010063,Sandwell 026D,151950,153950,154700,158700,154950,192950,192950,192950,192950,192950
25990,E08000028,Sandwell,E01010064,Sandwell 026E,:,:,130000,167000,141500,141500,145000,142000,150000,145000
25991,E08000028,Sandwell,E01010065,Sandwell 026F,115000,118000,118750,118750,120000,125000,134950,175000,175000,135000
25992,E08000028,Sandwell,E01010066,Sandwell 015A,102500,96500,90000,113500,122000,135000,137000,138500,136000,122500
25993,E08000028,Sandwell,E01010067,Sandwell 015B,120000,125000,99000,53000,52750,53000,46000,33300,33300,33300
25994,E08000028,Sandwell,E01010068,Sandwell 015C,141250,142000,126000,129000,126000,140975,137000,137000,137250,133250
25995,E08000028,Sandwell,E01010069,Sandwell 016E,228500,227000,226500,199000,161000,157500,160000,180000,180000,180000
25996,E08000028,Sandwell,E01010070,Sandwell 015D,107500,112000,113500,117500,119000,120000,120000,130000,134000,113500
25997,E08000028,Sandwell,E01010071,Sandwell 016F,127000,125000,125000,100000,125000,124950,124975,130000,155000,157500
25998,E08000028,Sandwell,E01010072,Sandwell 021D,114000,114000,114000,114000,119000,125000,127500,129750,128750,126750
25999,E08000028,Sandwell,E01010073,Sandwell 021E,115000,119500,122000,122250,130000,131000,140000,145000,140000,140000
26000,E08000028,Sandwell,E01010074,Sandwell 014E,137997.5,143000,145000,152250,152500,144000,135000,135000,133500,126000
26001,E08000028,Sandwell,E01010075,Sandwell 015E,140000,145750,151500,159000,175250,177500,179000,175250,170000,170000
26002,E08000028,Sandwell,E01010076,Sandwell 015F,131000,131000,136500,154000,160000,160000,157250,161497.5,162995,160000
26003,E08000028,Sandwell,E01010077,Sandwell 022A,125000,130000,128500,126000,127000,125000,127000,127000,130000,135000
26004,E08000028,Sandwell,E01010078,Sandwell 025D,186250,188250,200000,212500,216500,212500,215000,210000,210500,217500
26005,E08000028,Sandwell,E01010079,Sandwell 022B,129000,135000,136000,159000,172500,150000,149000,168000,168000,175000
26006,E08000028,Sandwell,E01010080,Sandwell 022C,111825,112750,121000,125000,125000,128000,129750,128500,128500,130000
26007,E08000028,Sandwell,E01010081,Sandwell 022D,144500,148000,147500,149000,153050,148500,142500,138750,161000,163500
26008,E08000028,Sandwell,E01010082,Sandwell 022E,150000,167000,190000,187475,190000,187475,149950,147000,147000,160000
26009,E08000028,Sandwell,E01010083,Sandwell 022F,120500,125000,128000,130000,130000,133500,135000,136750,136250,150000
26010,E08000028,Sandwell,E01010084,Sandwell 022G,125000,120000,120000,123897.5,128000,134000,130000,128250,126000,128500
26011,E08000028,Sandwell,E01010085,Sandwell 001A,140000,140000,162000,135000,135000,135000,135000,162500,180000,175000
26012,E08000028,Sandwell,E01010086,Sandwell 001B,116250,118250,120000,112000,120000,120000,122000,132000,129000,143000
26013,E08000028,Sandwell,E01010087,Sandwell 001C,131750,128500,140000,146500,140000,137500,140000,160000,155000,165000
26014,E08000028,Sandwell,E01010088,Sandwell 001D,130000,135000,120000,118000,125000,125000,130000,149500,150000,151500
26015,E08000028,Sandwell,E01010089,Sandwell 001E,142200,143475,142000,149500,152000,151000,160000,150500,154000,154000
26016,E08000028,Sandwell,E01010090,Sandwell 005A,102500,102500,105000,100000,94500,96000,94500,108750,110000,113000
26017,E08000028,Sandwell,E01010091,Sandwell 005B,106000,107000,106000,106000,100000,123000,130250,129750,131000,128500
26018,E08000028,Sandwell,E01010092,Sandwell 003E,133000,140000,154500,148000,135000,151000,153500,160000,161500,162000
26019,E08000028,Sandwell,E01010093,Sandwell 013A,172625,180000,180000,162250,160500,163500,164500,164500,165000,164500
26020,E08000028,Sandwell,E01010094,Sandwell 013B,127000,:,:,127000,:,195000,167500,162500,155500,151000
26021,E08000028,Sandwell,E01010095,Sandwell 013C,144950,147950,148950,146950,146450,139500,155000,195000,196750,197000
26022,E08000028,Sandwell,E01010096,Sandwell 005C,137000,137000,146000,146000,153000,153000,152500,147500,150000,163000
26023,E08000028,Sandwell,E01010097,Sandwell 005D,120000,135000,145000,154000,163000,164000,170000,170000,167250,167250
26024,E08000028,Sandwell,E01010098,Sandwell 013D,116750,121000,126500,137000,130000,138500,149000,133500,156000,156250
26025,E08000028,Sandwell,E01010099,Sandwell 013E,135000,136000,136000,138500,143000,140000,140000,140000,142000,145000
26026,E08000028,Sandwell,E01010100,Sandwell 013F,127000,137000,136000,140970,136000,135000,138250,135750,135750,117500
26027,E08000028,Sandwell,E01010101,Sandwell 020B,121475,136000,160000,:,162500,165000,:,:,:,:
26028,E08000028,Sandwell,E01010102,Sandwell 020C,108750,113500,131500,131500,130000,122500,130000,125000,140000,140000
26029,E08000028,Sandwell,E01010103,Sandwell 017D,128500,120000,118000,110000,115000,127000,122000,122000,115000,110000
26030,E08000028,Sandwell,E01010104,Sandwell 017E,135000,128500,123500,131000,144700,154500,157000,157000,145000,150000
26031,E08000028,Sandwell,E01010105,Sandwell 017F,182000,193500,195000,170000,172500,155000,140000,185000,185000,189250
26032,E08000028,Sandwell,E01010106,Sandwell 019D,119000,119000,77500,68000,68000,98000,105000,125000,160245,166782
26033,E08000028,Sandwell,E01010107,Sandwell 020D,150000,150000,150000,140000,130000,125750,145000,145000,:,:
26034,E08000028,Sandwell,E01032592,Sandwell 039F,138000,136500,206250,220500,197500,184000,150000,150000,147500,150000
26035,E08000028,Sandwell,E01032887,Sandwell 018E,148995,150495,174995,174995,157500,150000,135000,126000,135000,144000
26036,E08000029,Solihull,E01010108,Solihull 017A,325000,320000,332500,325000,315000,378000,381000,388000,540000,455000
26037,E08000029,Solihull,E01010109,Solihull 009A,225000,225000,235000,250000,247975,252475,242500,225000,217500,217500
26038,E08000029,Solihull,E01010110,Solihull 009B,340000,355000,315000,335000,305000,305000,325000,305000,310000,306250
26039,E08000029,Solihull,E01010111,Solihull 008A,136000,140000,140000,127500,121000,116000,117000,125500,133000,131500
26040,E08000029,Solihull,E01010112,Solihull 009C,154750,155000,160125,165500,176000,175000,177500,180000,168000,166500
26041,E08000029,Solihull,E01010113,Solihull 009D,166000,167250,137500,140000,175000,155050,155050,155050,146500,139000
26042,E08000029,Solihull,E01010114,Solihull 009E,252000,260000,250000,262500,250000,257500,262500,260000,260000,267500
26043,E08000029,Solihull,E01010115,Solihull 015A,270000,299500,370000,385000,385000,383000,368500,286250,372500,377000
